"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.793543042E0,9.870025177E0,-3.669169922E0,-1.157587784E1,1.564867894E1
9.803487042E0,1.171898026E1,-4.918471985E0,-1.166614014E1,1.725180253E1
9.813431042E0,1.320823334E1,-5.978268127E0,-1.127275818E1,1.836497195E1
9.823375042E0,1.407837387E1,-6.930737457E0,-1.037941589E1,1.881403749E1
9.833319042E0,1.484208572E1,-7.310647430E0,-9.107061768E0,1.888575253E1
9.843263042E0,1.515418671E1,-7.430997162E0,-7.720944214E0,1.856022826E1
9.853207042E0,1.429691940E1,-7.474406891E0,-6.614145813E0,1.743604277E1
9.863151042E0,1.243868362E1,-7.075636139E0,-5.863157501E0,1.546486641E1
9.873095042E0,9.149124298E0,-6.212530975E0,-5.578599243E0,1.238639520E1
9.883039042E0,5.054838409E0,-4.668491821E0,-5.974974976E0,9.112987062E0
9.892983042E0,6.453080750E-1,-2.637515259E0,-6.859934692E0,7.377778340E0
9.902926042E0,-4.045786743E0,-4.002676392E-1,-7.885302429E0,8.871673966E0
9.912870042E0,-7.702233124E0,2.122735748E0,-9.396559753E0,1.233392627E1
9.922814042E0,-9.297914886E0,4.436623993E0,-1.102098175E1,1.508631474E1
9.932758042E0,-9.923164673E0,6.032455444E0,-1.210308151E1,1.677332102E1
9.942702042E0,-1.060933777E1,7.011419678E0,-1.306932220E1,1.823527452E1
9.952646042E0,-1.073417816E1,7.813751221E0,-1.379052246E1,1.914303525E1
9.962590042E0,-1.067415298E1,8.400531006E0,-1.321766373E1,1.895291792E1
9.972534042E0,-1.023601410E1,8.542286224E0,-1.236638397E1,1.818444641E1
9.982478042E0,-8.801547089E0,8.547375641E0,-1.180714691E1,1.702743609E1
9.992422042E0,-7.226821747E0,8.064030762E0,-1.113609238E1,1.553280715E1
1.000236604E1,-5.923032990E0,7.238647156E0,-1.035905823E1,1.395673385E1
1.001231004E1,-4.592449951E0,6.520590363E0,-9.427245941E0,1.234834650E1
1.002225404E1,-3.346141663E0,6.028862915E0,-8.522677002E0,1.096265822E1
1.003219804E1,-2.424957275E0,5.501509552E0,-8.153394928E0,1.013039358E1
1.004214204E1,-1.416654053E0,4.824467468E0,-8.336015167E0,9.735067741E0
1.005208604E1,-2.160008240E-1,3.946992188E0,-8.856482849E0,9.698592276E0
1.006203004E1,8.214916992E-1,2.795436859E0,-9.841434631E0,1.026368118E1
1.007197404E1,1.900897064E0,1.274000702E0,-1.107801315E1,1.131189033E1
1.008191804E1,4.031117249E0,-3.219804382E-1,-1.217867432E1,1.283252453E1
1.009186204E1,7.131320343E0,-1.844015350E0,-1.305644897E1,1.499089665E1
1.010180604E1,1.012374756E1,-3.367397461E0,-1.349294128E1,1.720142711E1
1.011175004E1,1.230710724E1,-4.646786957E0,-1.314416656E1,1.859641450E1
1.012169404E1,1.329011307E1,-5.715863800E0,-1.197898956E1,1.878282181E1
1.013163804E1,1.356838440E1,-6.462660828E0,-1.038899597E1,1.827014717E1
1.014158204E1,1.376866791E1,-6.683451691E0,-8.838220825E0,1.767367788E1
1.015152504E1,1.398706375E1,-6.754104767E0,-7.582931213E0,1.728458068E1
1.016146904E1,1.346450043E1,-6.785988464E0,-6.615642700E0,1.646539218E1
1.017141304E1,1.232566864E1,-6.614594879E0,-6.018235016E0,1.522807032E1
1.018135704E1,1.028675858E1,-6.315666504E0,-5.901328125E0,1.343617204E1
1.019130104E1,7.431296539E0,-5.849984894E0,-6.209537201E0,1.131392256E1
1.020124504E1,4.912783813E0,-4.900209961E0,-6.857988739E0,9.755998770E0
1.021118904E1,2.421364746E0,-3.486699371E0,-7.777676239E0,8.860718223E0
1.022113304E1,1.796264648E-3,-1.913021851E0,-9.046138458E0,9.246203374E0
1.023107704E1,-2.289788361E0,-3.770658875E-1,-1.008093658E1,1.034459240E1
1.024102104E1,-4.573888550E0,1.242266693E0,-9.964329071E0,1.103410789E1
1.025096504E1,-7.199877777E0,3.119363251E0,-9.648485870E0,1.243631564E1
1.026090904E1,-9.985584869E0,5.091063080E0,-1.012524445E1,1.510468151E1
1.027085304E1,-1.241997253E1,6.879094849E0,-1.093655731E1,1.792166146E1
1.028079704E1,-1.350716171E1,8.167315979E0,-1.178319672E1,1.969751742E1
1.029074104E1,-1.330089066E1,9.040899353E0,-1.249466721E1,2.036586021E1
1.030068504E1,-1.205113953E1,9.614057465E0,-1.324445801E1,2.032426463E1
1.031062904E1,-1.048704208E1,9.719438324E0,-1.367870499E1,1.978768564E1
1.032057304E1,-9.051676941E0,9.053173828E0,-1.319910233E1,1.838774358E1
1.033051704E1,-7.169940033E0,7.868237915E0,-1.223840012E1,1.622022335E1
1.034046104E1,-4.722679138E0,6.734495544E0,-1.113594269E1,1.384436160E1
1.035040504E1,-2.479593658E0,5.583389282E0,-9.902208252E0,1.163513424E1
1.036034904E1,-7.321275330E-1,4.491110687E0,-8.770711212E0,9.880863378E0
1.037029304E1,7.420069885E-1,3.519032135E0,-7.948171692E0,8.723966689E0
1.038023704E1,2.091750183E0,2.575993195E0,-7.528444519E0,8.227310414E0
1.039018104E1,3.321143646E0,1.568438416E0,-7.724985809E0,8.553677568E0
1.040012504E1,4.446653137E0,4.574487305E-1,-8.405919800E0,9.520581450E0
1.041006904E1,5.902974701E0,-6.093827820E-1,-9.195228424E0,1.094388795E1
1.042001304E1,7.684569855E0,-1.836680603E0,-1.010847931E1,1.282994012E1
1.042995604E1,9.605525208E0,-3.069816284E0,-1.079285614E1,1.477076945E1
1.043990004E1,1.113309860E1,-4.092339935E0,-1.078492264E1,1.603145929E1
1.044984404E1,1.198752182E1,-4.995711365E0,-1.014814682E1,1.648158655E1
1.045978804E1,1.262908768E1,-5.592819672E0,-9.022487640E0,1.649784139E1
1.046973204E1,1.326616287E1,-5.932164001E0,-7.907456360E0,1.654416856E1
1.047967604E1,1.359098740E1,-6.065836029E0,-7.058721313E0,1.647224489E1
1.048962004E1,1.350072510E1,-5.946983185E0,-6.570436707E0,1.614951472E1
1.049956404E1,1.266815643E1,-5.818101196E0,-6.511159973E0,1.538595766E1
1.050950804E1,1.121602615E1,-5.587430878E0,-6.577921143E0,1.415230275E1
1.051945204E1,8.635841675E0,-5.241200867E0,-6.872957611E0,1.221824432E1
1.052939604E1,5.174888763E0,-4.435276794E0,-7.584278412E0,1.019668735E1
1.053934004E1,2.122286682E0,-3.178490295E0,-8.515192566E0,9.333563401E0
1.054928404E1,-7.096742249E-1,-1.673519897E0,-9.250463562E0,9.427374102E0
1.055922804E1,-4.556824036E0,3.008743286E-2,-1.013362701E1,1.111107317E1
1.056917204E1,-7.676187286E0,2.263742523E0,-1.104238724E1,1.363754734E1
1.057911604E1,-9.441765747E0,4.675377502E0,-1.163680115E1,1.569780992E1
1.058906004E1,-1.085542603E1,6.628066864E0,-1.234108658E1,1.772213200E1
1.059900404E1,-1.184127594E1,7.992030487E0,-1.332618805E1,1.953652106E1
1.060894804E1,-1.207688599E1,8.770112457E0,-1.422252411E1,2.061664957E1
1.061889271E1,-1.164233963E1,9.026678925E0,-1.471814346E1,2.082423472E1
1.062883671E1,-1.090542206E1,8.902437286E0,-1.503353760E1,2.059584600E1
1.063878071E1,-9.660760345E0,8.677305450E0,-1.496273483E1,1.981184883E1
1.064872471E1,-7.867788849E0,7.981252899E0,-1.415576294E1,1.805514120E1
1.065866871E1,-6.125112762E0,6.935078430E0,-1.253418503E1,1.557941313E1
1.066861271E1,-4.358636169E0,6.048921204E0,-1.065289719E1,1.300274492E1
1.067855671E1,-2.517464905E0,5.187612305E0,-8.862919464E0,1.057356574E1
1.068850071E1,-1.044976959E0,4.301754456E0,-7.486082611E0,8.697039790E0
1.069844471E1,-3.981719971E-2,3.249592438E0,-6.735543365E0,7.478568102E0
1.070838771E1,1.005459137E0,2.030976563E0,-6.614894257E0,6.992327216E0
1.071833171E1,2.535427551E0,9.089099121E-1,-7.059170380E0,7.555554020E0
1.072827571E1,4.263134766E0,-2.607577515E-1,-8.008496246E0,9.076250589E0
1.073821971E1,6.099665680E0,-1.492246857E0,-9.176367645E0,1.111928259E1
1.074816371E1,7.958200836E0,-2.919379120E0,-1.024574387E1,1.329778186E1
1.075810771E1,9.906998291E0,-4.320315857E0,-1.087967560E1,1.533561493E1
1.076805171E1,1.156240585E1,-5.398374023E0,-1.113504456E1,1.693578721E1
1.077799571E1,1.268567001E1,-6.275100861E0,-1.098430801E1,1.791530455E1
1.078793971E1,1.349937790E1,-6.923103333E0,-1.041938278E1,1.840451306E1
1.079788371E1,1.404813675E1,-7.394173737E0,-9.605525208E0,1.855505500E1
1.080782771E1,1.428105240E1,-7.547604675E0,-8.621920624E0,1.830989648E1
1.081777171E1,1.389470581E1,-7.488178253E0,-7.645351410E0,1.753816015E1
1.082771571E1,1.278700928E1,-7.363637238E0,-6.866970062E0,1.627531989E1
1.083765971E1,1.085722229E1,-7.005581818E0,-6.363566895E0,1.440320923E1
1.084760371E1,7.971822510E0,-6.396199036E0,-6.333778839E0,1.202406215E1
1.085754771E1,4.895569611E0,-5.376519470E0,-6.723268890E0,9.903328127E0
1.086749171E1,2.058219910E0,-3.852688293E0,-7.425758057E0,8.615181890E0
1.087743571E1,-5.102888489E-1,-2.050585785E0,-8.355025635E0,8.618105948E0
1.088737971E1,-3.178939362E0,-1.219963074E-1,-9.197773132E0,9.732397914E0
1.089732371E1,-6.050867157E0,1.962568817E0,-9.701475677E0,1.160100427E1
1.090726771E1,-8.366701355E0,4.265978851E0,-1.028915359E1,1.393079139E1
1.091721171E1,-1.019589752E1,6.287225647E0,-1.125240051E1,1.643478171E1
1.092715571E1,-1.142169846E1,7.580536194E0,-1.232072891E1,1.843149711E1
1.093709971E1,-1.198348022E1,8.655151520E0,-1.327963486E1,1.987118889E1
1.094704371E1,-1.243808487E1,9.718540192E0,-1.437311096E1,2.134812164E1
1.095698771E1,-1.242326569E1,1.040007294E1,-1.553200104E1,2.244419978E1
1.096693171E1,-1.116767670E1,1.010264145E1,-1.592822708E1,2.192005440E1
1.097687571E1,-9.059909821E0,8.898395691E0,-1.489402771E1,1.957282487E1
1.098681971E1,-6.633755035E0,7.630831604E0,-1.301618271E1,1.648202989E1
1.099676271E1,-4.388723602E0,6.364315338E0,-1.096035782E1,1.341248851E1
1.100670671E1,-2.244133301E0,4.962330780E0,-8.931776276E0,1.046123743E1
1.101665071E1,-4.340972900E-1,3.867208099E0,-7.371870117E0,8.335958731E0
1.102659471E1,9.000782776E-1,2.768492889E0,-6.751709747E0,7.352569503E0
1.103653871E1,2.131866760E0,1.470841370E0,-7.056625671E0,7.516927303E0
1.104648271E1,3.534001007E0,3.674858093E-1,-7.934250641E0,8.693476990E0
1.105642671E1,4.855003967E0,-6.445596313E-1,-9.007219391E0,1.025263487E1
1.106637071E1,5.913752289E0,-1.717977448E0,-9.909992065E0,1.166755567E1
1.107631471E1,7.012168121E0,-2.812800751E0,-1.074480606E1,1.313518965E1
1.108625871E1,8.377029877E0,-4.090843048E0,-1.164997375E1,1.492084163E1
1.109620271E1,1.003782623E1,-5.353766785E0,-1.215083221E1,1.664522447E1
1.110614671E1,1.154115005E1,-6.322252808E0,-1.207598785E1,1.786052933E1
1.111609071E1,1.246233444E1,-7.195836182E0,-1.132859207E1,1.831466179E1
1.112603471E1,1.303639069E1,-7.691006470E0,-9.901310120E0,1.808687382E1
1.113597871E1,1.332259552E1,-7.788453827E0,-8.330326996E0,1.753698698E1
1.114592271E1,1.338172256E1,-7.732320557E0,-7.147337036E0,1.702773346E1
1.115586671E1,1.310315186E1,-7.506290588E0,-6.288572845E0,1.635796856E1
1.116581071E1,1.226205093E1,-7.186256104E0,-5.769751740E0,1.533917224E1
1.117575471E1,1.043809387E1,-6.675368500E0,-5.450615387E0,1.353600962E1
1.118569871E1,7.223528595E0,-5.709277496E0,-5.676795044E0,1.081671008E1
1.119564271E1,4.558620300E0,-4.036805420E0,-6.326743469E0,8.780916807E0
1.120558671E1,1.611997833E0,-2.271526337E0,-7.207511902E0,7.727004383E0
1.121553071E1,-3.008892975E0,-2.405497742E-1,-8.326435089E0,8.856682360E0
1.122547471E1,-7.465425568E0,2.754122772E0,-9.391769714E0,1.230947235E1
1.123541871E1,-1.066442322E1,6.106701050E0,-1.049931656E1,1.616345781E1
1.124536271E1,-1.279913406E1,8.837771759E0,-1.168739594E1,1.945557160E1
1.125530671E1,-1.340342743E1,1.059377014E1,-1.299582504E1,2.146558411E1
1.126525071E1,-1.281155823E1,1.152213959E1,-1.384949982E1,2.210665895E1
1.127519471E1,-1.171254364E1,1.180071030E1,-1.432910248E1,2.194911433E1
1.128513871E1,-9.989027710E0,1.131886230E1,-1.453986420E1,2.095960327E1
1.129508271E1,-7.956404572E0,9.928254089E0,-1.387509659E1,1.882532625E1
1.130502671E1,-6.115682373E0,8.444539490E0,-1.253179001E1,1.630207284E1
1.131496971E1,-4.190835114E0,7.138655090E0,-1.113190109E1,1.387237245E1
1.132491371E1,-2.045346680E0,5.643863525E0,-9.683662720E0,1.139341749E1
1.133485771E1,6.047424316E-2,4.216282196E0,-8.404871979E0,9.403327372E0
1.134480171E1,1.651665344E0,3.081791382E0,-7.551346893E0,8.321554929E0
1.135474571E1,2.570454712E0,1.866768036E0,-7.229216766E0,7.896431813E0
1.136468971E1,3.451223145E0,4.373904419E-1,-7.369325409E0,8.149184534E0
1.137463371E1,4.618046722E0,-1.225651245E0,-8.218958588E0,9.506832110E0
1.138457771E1,6.691834259E0,-3.002456360E0,-9.535620575E0,1.203010597E1
1.139452171E1,9.563911743E0,-4.570595398E0,-1.075797867E1,1.510274330E1
1.140446571E1,1.216131042E1,-6.152356110E0,-1.145178589E1,1.780147064E1
1.141440971E1,1.375714188E1,-7.413333893E0,-1.121677460E1,1.923622895E1
1.142435371E1,1.459270432E1,-8.097261658E0,-1.014111145E1,1.952830784E1
1.143429771E1,1.499611542E1,-8.306825867E0,-8.852141876E0,1.929371010E1
1.144424171E1,1.483534973E1,-8.317154388E0,-7.802973633E0,1.871227021E1
1.145418571E1,1.376762009E1,-8.102351074E0,-7.190746765E0,1.751862708E1
1.146412971E1,1.116992203E1,-7.433092804E0,-6.947352905E0,1.510906149E1
1.147407371E1,7.554640045E0,-6.044131165E0,-6.968009949E0,1.192297238E1
1.148401771E1,3.460354156E0,-4.138444061E0,-7.587721252E0,9.309902467E0
1.149396171E1,-8.997789001E-1,-1.947150879E0,-8.614885254E0,8.877907780E0
1.150390571E1,-5.226681061E0,5.511538696E-1,-9.884245605E0,1.119465393E1
1.151384971E1,-8.617280273E0,3.192710724E0,-1.115555191E1,1.445327850E1
1.152379371E1,-1.077399536E1,5.723647614E0,-1.215756821E1,1.722340218E1
1.153373771E1,-1.211894852E1,7.694898376E0,-1.302127213E1,1.938127710E1
1.154368171E1,-1.260049713E1,9.143585815E0,-1.355102051E1,2.063995752E1
1.155362571E1,-1.252714966E1,1.009096573E1,-1.354772736E1,2.103088168E1
1.156356971E1,-1.191118057E1,1.065274750E1,-1.321706497E1,2.073760011E1
1.157351371E1,-1.116468292E1,1.072265213E1,-1.287906784E1,2.013692633E1
1.158345771E1,-1.010443771E1,1.003258713E1,-1.220097794E1,1.875143537E1
1.159340171E1,-8.431965637E0,9.084907837E0,-1.093461136E1,1.652874225E1
1.160334571E1,-6.480773163E0,7.894732819E0,-9.508526917E0,1.395490277E1
1.161328971E1,-4.502037964E0,6.952592010E0,-7.941735077E0,1.147510512E1
1.162323329E1,-3.013084259E0,6.028114471E0,-7.006929016E0,9.721825707E0
1.163317629E1,-1.494043121E0,4.873864746E0,-6.756350098E0,8.463745569E0
1.164312029E1,-8.681945801E-2,3.756139069E0,-6.896608429E0,7.853618666E0
1.165306429E1,9.123527527E-1,2.584675140E0,-7.429949341E0,7.919411615E0
1.166300829E1,1.712888031E0,1.254840546E0,-8.393795013E0,8.658198712E0
1.167295229E1,3.109932861E0,-1.797761536E-1,-9.746531982E0,1.023224743E1
1.168289629E1,5.328918457E0,-1.600322113E0,-1.144564865E1,1.272640074E1
1.169284029E1,7.745792542E0,-3.110980682E0,-1.300780014E1,1.545569045E1
1.170278429E1,9.818083191E0,-4.511468353E0,-1.379710876E1,1.752450611E1
1.171272829E1,1.129805557E1,-5.711073761E0,-1.375789032E1,1.869604154E1
1.172267229E1,1.217283646E1,-6.674620056E0,-1.291469376E1,1.896095502E1
1.173261629E1,1.266486328E1,-7.172634430E0,-1.152872589E1,1.856763225E1
1.174256029E1,1.281724640E1,-7.325466614E0,-1.012883698E1,1.790356403E1
1.175250429E1,1.269135818E1,-7.297175446E0,-9.128467255E0,1.725248552E1
1.176244829E1,1.225172241E1,-7.218588867E0,-8.426726532E0,1.652944183E1
1.177239229E1,1.138397690E1,-6.893914032E0,-7.952812042E0,1.550381244E1
1.178233629E1,9.987530823E0,-6.497987366E0,-7.701784058E0,1.418774434E1
1.179228029E1,8.330027618E0,-6.051615601E0,-7.751780090E0,1.288803732E1
1.180222429E1,6.362070007E0,-5.374723206E0,-7.923473053E0,1.149543429E1
1.181216829E1,3.725602570E0,-4.291875000E0,-8.285719757E0,1.004755977E1
1.182211229E1,1.430874481E0,-2.903661804E0,-9.026678925E0,9.589556093E0
1.183205629E1,-3.770658875E-1,-1.564995575E0,-9.571096802E0,9.705528518E0
1.184200029E1,-2.235451355E0,-1.483415222E-1,-9.401349792E0,9.664606867E0
1.185194429E1,-4.217629395E0,1.497635651E0,-8.909772034E0,9.970724545E0
1.186188829E1,-6.327641602E0,3.118315430E0,-8.551417236E0,1.108556161E1
1.187183229E1,-9.316176910E0,4.759352875E0,-8.275690613E0,1.333902722E1
1.188177629E1,-1.283640656E1,6.808890839E0,-8.585695953E0,1.687745546E1
1.189172029E1,-1.588676331E1,9.440867615E0,-1.013587234E1,2.107736079E1
1.190166429E1,-1.838746307E1,1.150552414E1,-1.227522354E1,2.492302143E1
1.191160829E1,-1.976714401E1,1.262414795E1,-1.385324203E1,2.724006991E1
1.192155229E1,-1.994407608E1,1.324311081E1,-1.544563065E1,2.849058898E1
1.193149629E1,-1.809392349E1,1.281395325E1,-1.608749588E1,2.739333840E1
1.194144029E1,-1.483175720E1,1.098445770E1,-1.539907745E1,2.403686583E1
1.195138429E1,-9.876611481E0,8.422535248E0,-1.411998734E1,1.917969230E1
1.196132729E1,-4.775070190E0,5.598657532E0,-1.298759216E1,1.492728414E1
1.197127129E1,-2.441423035E-1,2.143692169E0,-1.147468826E1,1.167576517E1
1.198121529E1,3.827540588E0,-1.137035522E0,-9.778116302E0,1.056193520E1
1.199115929E1,7.752977600E0,-3.479813690E0,-8.358468475E0,1.191980538E1
1.200110329E1,1.113190109E1,-5.347629547E0,-7.690108337E0,1.454833770E1
1.201104729E1,1.363724121E1,-6.894063721E0,-7.587272186E0,1.706074915E1
1.202099129E1,1.544802567E1,-7.874674530E0,-7.802374878E0,1.901391726E1
1.203093529E1,1.631322647E1,-8.397986298E0,-8.207731934E0,2.010010933E1
1.204087929E1,1.618135071E1,-9.142388306E0,-9.006470947E0,2.065274543E1
1.205082329E1,1.595112946E1,-9.589508514E0,-9.924362183E0,2.109241971E1
1.206076729E1,1.566791840E1,-9.497749329E0,-1.050710037E1,2.112084438E1
1.207071129E1,1.439795929E1,-9.323811035E0,-1.077953384E1,2.025914692E1
1.208065529E1,1.287278091E1,-8.461304626E0,-1.057580750E1,1.868555240E1
1.209059929E1,1.061727127E1,-7.170538788E0,-1.022044647E1,1.638903908E1
1.210054329E1,7.899223480E0,-5.973328400E0,-1.002749771E1,1.409358344E1
1.211048729E1,4.590803375E0,-4.444707184E0,-9.064699860E0,1.109052213E1
1.212043129E1,4.168830872E-1,-2.318079529E0,-8.039332123E0,8.377239712E0
1.213037529E1,-3.600013733E0,5.658233643E-2,-7.738158417E0,8.534775692E0
1.214031929E1,-7.530390472E0,2.491269379E0,-7.916737061E0,1.120660205E1
1.215026329E1,-1.142514130E1,4.940775604E0,-8.668773193E0,1.516880832E1
1.216020729E1,-1.453851700E1,7.418123932E0,-9.765392761E0,1.901998777E1
1.217015129E1,-1.716031494E1,9.862989807E0,-1.128024261E1,2.278154627E1
1.218009529E1,-1.896301620E1,1.225726089E1,-1.296214508E1,2.603562239E1
1.219003929E1,-1.932556229E1,1.404379578E1,-1.454255859E1,2.796768793E1
1.219998329E1,-1.779978516E1,1.481035172E1,-1.574485840E1,2.800141846E1
1.220992729E1,-1.478909592E1,1.375205246E1,-1.595636856E1,2.573794869E1
1.221987129E1,-1.110690308E1,1.199470688E1,-1.433434158E1,2.174188671E1
1.222981529E1,-7.527247009E0,1.017060013E1,-1.237297028E1,1.769720170E1
1.223975929E1,-4.121678925E0,7.523654480E0,-9.980794830E0,1.316092243E1
1.224970329E1,-1.155596924E0,5.825435944E0,-6.739285583E0,8.982709967E0
1.225964729E1,8.538244629E-1,4.707710266E0,-4.719535675E0,6.720533398E0
1.226959129E1,1.958826599E0,3.221001892E0,-4.461172943E0,5.840712188E0
1.227953529E1,3.015628967E0,1.963317261E0,-5.529950409E0,6.597649904E0
1.228947929E1,4.151616669E0,9.047186279E-1,-7.663912811E0,8.762990148E0
1.229942329E1,5.422324219E0,-4.305047607E-1,-1.016865417E1,1.153206235E1
1.230936729E1,6.616391144E0,-2.093845825E0,-1.265363663E1,1.443174771E1
1.231931129E1,8.054300995E0,-3.876937866E0,-1.495210693E1,1.742033046E1
1.232925429E1,9.689650269E0,-5.602100372E0,-1.626817017E1,1.974654936E1
1.233919829E1,1.123653351E1,-7.156917114E0,-1.573258392E1,2.061541522E1
1.234914229E1,1.247266296E1,-7.832462311E0,-1.337543564E1,1.989515182E1
1.235908629E1,1.288685165E1,-8.102051697E0,-1.019514908E1,1.832089659E1
1.236903029E1,1.286350021E1,-8.093818817E0,-7.009773102E0,1.673668007E1
1.237897429E1,1.296858170E1,-7.516768799E0,-4.319717102E0,1.559954744E1
1.238891829E1,1.285272263E1,-6.455326080E0,-2.416724396E0,1.458438447E1
1.239886229E1,1.164458496E1,-5.444178772E0,-1.494492188E0,1.294097942E1
1.240880629E1,8.806486816E0,-4.505331116E0,-1.495090942E0,1.000437481E1
1.241875029E1,4.915029144E0,-3.434458008E0,-1.880090332E0,6.283928147E0
1.242869429E1,7.852670288E-1,-1.714085541E0,-2.636168060E0,3.241005336E0
1.243863829E1,-3.399281158E0,3.218307495E-1,-4.890330505E0,5.964396019E0
1.244858229E1,-6.455026703E0,2.428549805E0,-7.423363037E0,1.013269671E1
1.245852629E1,-9.303004303E0,4.407135315E0,-9.497449951E0,1.400608033E1
1.246847029E1,-1.207209595E1,6.819668427E0,-1.159159515E1,1.807231187E1
1.247841429E1,-1.340492432E1,9.290131073E0,-1.347378113E1,2.115517216E1
1.248835829E1,-1.439795929E1,1.094553864E1,-1.468087097E1,2.329450622E1
1.249830229E1,-1.390488464E1,1.212343918E1,-1.624002869E1,2.457767536E1
1.250824629E1,-1.212807953E1,1.254990234E1,-1.746762589E1,2.469227239E1
1.251819029E1,-1.077968353E1,1.206221649E1,-1.774425064E1,2.401160292E1
1.252813429E1,-9.001082153E0,1.117680771E1,-1.714474731E1,2.235806054E1
1.253807829E1,-6.712042236E0,9.919572144E0,-1.551433777E1,1.959959436E1
1.254802229E1,-4.329297180E0,8.462651825E0,-1.398945877E1,1.691343391E1
1.255796629E1,-1.938468933E0,6.753805389E0,-1.321077805E1,1.496316162E1
1.256791029E1,1.396595764E-1,5.201233978E0,-1.236204300E1,1.341239900E1
1.257785429E1,1.516795807E0,4.140689392E0,-1.184067719E1,1.263517370E1
1.258779829E1,2.507884827E0,2.542313232E0,-1.245769409E1,1.295943614E1
1.259774229E1,3.929179230E0,5.807922363E-1,-1.348261276E1,1.405548348E1
1.260768629E1,6.220314789E0,-9.601034546E-1,-1.435978867E1,1.567857281E1
1.261763029E1,8.669371948E0,-2.539319458E0,-1.468715790E1,1.724293364E1
1.262757529E1,1.068328400E1,-3.802692261E0,-1.382974091E1,1.788448375E1
1.263751929E1,1.174861862E1,-4.676275635E0,-1.218196747E1,1.755841464E1
1.264746329E1,1.206251587E1,-5.531896362E0,-1.026939468E1,1.677994737E1
1.265740729E1,1.241308685E1,-5.916596375E0,-7.956703949E0,1.588710092E1
1.266735129E1,1.282922150E1,-5.797743530E0,-5.605543213E0,1.515337814E1
1.267729529E1,1.301573364E1,-5.546865234E0,-3.727548523E0,1.463118772E1
1.268723929E1,1.302501434E1,-5.131479034E0,-2.391427002E0,1.420218289E1
1.269718329E1,1.216370544E1,-4.621190186E0,-1.892215118E0,1.314882531E1
1.270712729E1,1.082938019E1,-4.206103363E0,-2.141746216E0,1.181329157E1
1.271707029E1,8.978778534E0,-3.755690002E0,-2.524500275E0,1.005468910E1
1.272701429E1,4.992268524E0,-2.811752930E0,-2.947221222E0,6.443198933E0
1.273695829E1,4.625381470E-2,-1.098266144E0,-3.944447479E0,4.094751989E0
1.274690229E1,-4.429438934E0,9.713301086E-1,-5.222190399E0,6.916262287E0
1.275684629E1,-8.969647522E0,3.333867188E0,-6.632557526E0,1.164302651E1
1.276679029E1,-1.232746490E1,6.025869141E0,-7.930807800E0,1.584850789E1
1.277673429E1,-1.448088684E1,8.847052460E0,-8.967701569E0,1.919338668E1
1.278667829E1,-1.567420532E1,1.095242432E1,-1.009216324E1,2.162147242E1
1.279662229E1,-1.671768539E1,1.231489105E1,-1.029798523E1,2.317727435E1
1.280656629E1,-1.768138138E1,1.375369904E1,-9.999206543E0,2.453119679E1
1.281651029E1,-1.699071762E1,1.460602661E1,-1.026834686E1,2.464669239E1
1.282645429E1,-1.541314819E1,1.414154251E1,-9.690398712E0,2.305324682E1
1.283639829E1,-1.373887985E1,1.328681992E1,-8.792865143E0,2.103831934E1
1.284634229E1,-1.120929016E1,1.203841599E1,-8.231382751E0,1.839367574E1
1.285628629E1,-8.464597778E0,1.069106781E1,-7.060816956E0,1.535589407E1
1.286623029E1,-6.198909302E0,9.654174042E0,-6.124514008E0,1.300535370E1
1.287617429E1,-3.791615295E0,8.804241486E0,-5.836063843E0,1.122277398E1
1.288611829E1,-2.003433838E0,8.001760254E0,-6.275998993E0,1.036484817E1
1.289606229E1,-1.556762695E0,7.016359406E0,-6.599326630E0,9.757249682E0
1.290600629E1,-1.000818787E0,6.215225372E0,-7.448510742E0,9.752485681E0
1.291595029E1,-8.831634521E-2,5.663472748E0,-8.683891754E0,1.036786860E1
1.292589429E1,5.418731689E-1,5.035827942E0,-1.083851120E1,1.196354942E1
1.293583829E1,1.366807709E0,3.806584167E0,-1.358769424E1,1.417687135E1
1.294578229E1,3.355572052E0,2.669548645E0,-1.630574203E1,1.686011794E1
1.295572629E1,5.941295013E0,1.824855194E0,-1.804213120E1,1.908265131E1
1.296567029E1,7.726632385E0,9.566606140E-1,-1.842713058E1,2.000437925E1
1.297561429E1,8.740923157E0,-1.535806274E-1,-1.748603760E1,1.954965052E1
1.298555829E1,9.053922272E0,-7.261399841E-1,-1.488175323E1,1.743465994E1
1.299550229E1,8.488847351E0,-8.786727905E-1,-1.193019104E1,1.466840324E1
1.300544629E1,7.451803894E0,-1.089284821E0,-9.700577545E0,1.228076249E1
1.301539029E1,6.747668152E0,-1.011446686E0,-8.101602631E0,1.059197881E1
1.302533429E1,5.882916412E0,-5.650749207E-1,-7.087311859E0,9.228109480E0
1.303527829E1,4.521946564E0,-6.316864014E-2,-6.538553009E0,7.950136254E0
1.304522229E1,2.664758606E0,8.285270691E-1,-6.265670471E0,6.859010277E0
1.305516629E1,-9.574090576E-1,2.131717072E0,-6.339317322E0,6.756315111E0
1.306511029E1,-4.772824860E0,3.474724274E0,-6.566844177E0,8.830459125E0
