"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.295472625E0,-7.946974182E-1,4.869374084E0,9.902208252E0,1.106327602E1
3.305417625E0,-7.325765991E-1,5.009033661E0,1.015533188E1,1.134715172E1
3.315362625E0,-6.738986206E-1,5.221891022E0,1.032343231E1,1.158859525E1
3.325308625E0,-6.147715759E-1,5.443580017E0,1.047057632E1,1.181708408E1
3.335253625E0,-5.948629761E-1,5.626200256E0,1.062909668E1,1.204100027E1
3.345198625E0,-7.574249268E-1,5.621110840E0,1.086455704E1,1.225598544E1
3.355144625E0,-9.722282410E-1,5.587879944E0,1.108444977E1,1.245129137E1
3.365089625E0,-1.284778290E0,5.545368347E0,1.156554932E1,1.289044981E1
3.375034625E0,-1.663790131E0,5.393583984E0,1.241368561E1,1.363666147E1
3.384979625E0,-1.983974304E0,5.218747559E0,1.328158081E1,1.440735468E1
3.394925625E0,-2.008373566E0,5.060526581E0,1.390847717E1,1.493613842E1
3.404870625E0,-1.722767487E0,4.881049805E0,1.420216644E1,1.511602152E1
3.414815625E0,-1.282832336E0,4.775369568E0,1.408870239E1,1.493122059E1
3.424761625E0,-7.783813477E-1,4.687951355E0,1.356419312E1,1.437254676E1
3.434706625E0,-4.457730103E-1,4.580175476E0,1.280407379E1,1.360591881E1
3.444651625E0,-2.647993469E-1,4.480033722E0,1.205817490E1,1.286625053E1
3.454596625E0,-2.046244812E-1,4.459825745E0,1.147753235E1,1.231526149E1
3.464542625E0,-2.417472839E-1,4.386328583E0,1.093116852E1,1.178086437E1
3.474487625E0,-2.165995789E-1,4.291425934E0,1.044632675E1,1.129552985E1
3.484432625E0,-7.529342651E-2,4.263434143E0,1.004366409E1,1.091135776E1
3.494378625E0,4.924758911E-2,4.219425659E0,9.654772797E0,1.053663210E1
3.504323625E0,1.339714050E-1,4.093088379E0,9.247020721E0,1.011329388E1
3.514268625E0,3.007246399E-1,4.002377014E0,8.949439545E0,9.808258012E0
3.524213625E0,5.207670593E-1,3.969595184E0,8.830287323E0,9.695507128E0
3.534159625E0,6.632707214E-1,3.872746582E0,8.825048218E0,9.660205494E0
3.544104625E0,7.102729797E-1,3.717968445E0,8.891060944E0,9.663267655E0
3.554049625E0,5.819897461E-1,3.519780579E0,8.968000946E0,9.651559892E0
3.563994625E0,3.004252625E-1,3.337908783E0,9.009015656E0,9.612192958E0
3.573940625E0,-2.454895020E-2,3.133433990E0,9.010811920E0,9.540112299E0
3.583885625E0,-3.671864319E-1,2.896626434E0,9.005872192E0,9.467365237E0
3.593830625E0,-5.942642212E-1,2.684218140E0,9.012757874E0,9.422737472E0
3.603776625E0,-7.945477295E-1,2.523452454E0,8.946445770E0,9.329416397E0
3.613721625E0,-9.211843872E-1,2.378703461E0,8.811576233E0,9.173368331E0
3.623666625E0,-9.702822876E-1,2.294129333E0,8.591833191E0,8.945617625E0
3.633611625E0,-9.915380859E-1,2.265838165E0,8.253836060E0,8.616436622E0
3.643557625E0,-9.223818970E-1,2.256407776E0,7.888146515E0,8.256210987E0
3.653502625E0,-8.156538391E-1,2.263293457E0,7.541018372E0,7.915475130E0
3.663447625E0,-7.039860535E-1,2.267634430E0,7.221732330E0,7.602051047E0
3.673392625E0,-5.878276062E-1,2.283202057E0,6.864125977E0,7.257739204E0
3.683338625E0,-4.525090027E-1,2.338137817E0,6.561006317E0,6.979860797E0
3.693283625E0,-3.522175598E-1,2.403851166E0,6.251300354E0,6.706810997E0
3.703228625E0,-2.628533936E-1,2.534230042E0,5.922134857E0,6.446944631E0
3.713174625E0,-2.344125366E-1,2.661615143E0,5.586383057E0,6.192480929E0
3.723119625E0,-2.775228882E-1,2.793341217E0,5.285359039E0,5.984546289E0
3.733064625E0,-3.031196594E-1,2.945574646E0,5.084626465E0,5.884022248E0
3.743009625E0,-3.526666260E-1,3.067271576E0,4.949307861E0,5.833367550E0
3.752955625E0,-3.962260437E-1,3.159330139E0,4.932093658E0,5.870597062E0
3.762900625E0,-4.938230896E-1,3.202889557E0,5.130281525E0,6.068125846E0
3.772845625E0,-5.324427795E-1,3.193309479E0,5.526806946E0,6.405178823E0
3.782791625E0,-4.412823486E-1,3.244952087E0,5.962700500E0,6.802811288E0
3.792736625E0,-3.743714905E-1,3.291355591E0,6.443500671E0,7.245127779E0
3.802681625E0,-2.335144043E-1,3.322490845E0,6.829098816E0,7.598030339E0
3.812626625E0,-9.759704590E-2,3.381318512E0,7.210056610E0,7.964154468E0
3.822572625E0,-1.320254517E-1,3.428919525E0,7.457641754E0,8.209222884E0
3.832517625E0,-1.231938171E-1,3.561843109E0,7.408693542E0,8.221352873E0
3.842462625E0,-1.124162292E-1,3.768862610E0,7.228168945E0,8.152508147E0
3.852407625E0,-3.547622681E-2,3.967200165E0,7.167545013E0,8.192291330E0
3.862353625E0,-5.987548828E-4,4.180057526E0,7.362290039E0,8.466179534E0
3.872298625E0,-5.763015747E-2,4.380790100E0,7.793243866E0,8.940318400E0
3.882243625E0,-2.136058044E-1,4.486021271E0,8.280929718E0,9.420393372E0
3.892189625E0,-4.126918030E-1,4.481380920E0,8.658145294E0,9.757897797E0
3.902134625E0,-6.414161682E-1,4.401596832E0,9.094637604E0,1.012412478E1
3.912079625E0,-7.818241882E-1,4.399800568E0,9.626481628E0,1.061313538E1
3.922024625E0,-7.839198303E-1,4.547842712E0,1.025667114E1,1.124707547E1
3.931970625E0,-7.801776123E-1,4.808600464E0,1.086081482E1,1.190330265E1
3.941915625E0,-7.881111145E-1,4.924459534E0,1.128637985E1,1.233911630E1
3.951860625E0,-8.349636841E-1,4.835843811E0,1.133338211E1,1.235022671E1
3.961805625E0,-8.321195984E-1,4.759951630E0,1.120839203E1,1.220563863E1
3.971751625E0,-7.682025146E-1,4.834945679E0,1.111753098E1,1.214768825E1
3.981696625E0,-8.969348145E-1,4.947361908E0,1.124970612E1,1.232220636E1
3.991641625E0,-1.152902527E0,4.932093658E0,1.152139114E1,1.258559438E1
4.001587625E0,-1.280886383E0,4.957091675E0,1.177451477E1,1.283949477E1
4.011532625E0,-1.397194519E0,4.943619690E0,1.204994202E1,1.309933704E1
4.021477625E0,-1.612446899E0,4.888534241E0,1.237491623E1,1.340284685E1
4.031422708E0,-1.854792938E0,4.826563110E0,1.266097137E1,1.367611657E1
4.041368708E0,-2.093845825E0,4.671635284E0,1.290496399E1,1.388331596E1
4.051313708E0,-2.256407776E0,4.504133606E0,1.297202454E1,1.391589078E1
4.061258708E0,-2.517764282E0,4.320315857E0,1.281679733E1,1.375770911E1
4.071203708E0,-2.663710785E0,4.132456512E0,1.253208939E1,1.346201383E1
4.081149708E0,-2.632425842E0,3.987258453E0,1.209529770E1,1.300477306E1
4.091094708E0,-2.443069611E0,3.831432495E0,1.152857620E1,1.239179298E1
4.101039708E0,-2.287543030E0,3.715573425E0,1.104583008E1,1.187639260E1
4.110985708E0,-2.158960419E0,3.565585327E0,1.078761703E1,1.156491202E1
4.120930708E0,-2.149979095E0,3.441194000E0,1.058778259E1,1.133866687E1
4.130875708E0,-2.208208008E0,3.294948120E0,1.041279648E1,1.114267455E1
4.140820708E0,-2.209106140E0,3.128344574E0,1.030112869E1,1.098999281E1
4.150766708E0,-2.130369873E0,2.982248383E0,1.036085449E1,1.098997666E1
4.160711708E0,-2.024390259E0,2.915187836E0,1.047177383E1,1.105687674E1
4.170656708E0,-1.865570526E0,2.865640869E0,1.046952850E1,1.101377674E1
4.180601708E0,-1.709445190E0,2.817740479E0,1.027238846E1,1.078813371E1
4.190547708E0,-1.526375885E0,2.840343475E0,9.896669769E0,1.040871975E1
4.200492708E0,-1.311722260E0,2.869083710E0,9.350006561E0,9.867871063E0
4.210437708E0,-1.092877350E0,2.897524567E0,8.797056427E0,9.326212055E0
4.220383708E0,-8.187973022E-1,2.960693207E0,8.165070648E0,8.723790001E0
4.230328708E0,-5.348377991E-1,3.013233948E0,7.488028564E0,8.089264619E0
4.240273708E0,-2.827619934E-1,3.061284027E0,6.822662201E0,7.483323710E0
4.250218708E0,-1.901046753E-2,3.157084808E0,6.272556152E0,7.022286420E0
4.260164708E0,2.267784119E-1,3.269800415E0,5.838608551E0,6.695698098E0
4.270109708E0,3.752696228E-1,3.328478394E0,5.534740448E0,6.469385406E0
4.280054708E0,3.703298950E-1,3.368445282E0,5.398523712E0,6.373980398E0
4.289999708E0,2.601589966E-1,3.362607422E0,5.328918457E0,6.306519111E0
4.299945708E0,1.450483704E-1,3.363655243E0,5.352868652E0,6.323639651E0
4.309890708E0,2.185455322E-2,3.364253998E0,5.516777802E0,6.461696364E0
4.319835708E0,-6.481521606E-2,3.376079407E0,5.762716370E0,6.679147635E0
4.329781708E0,-6.346801758E-2,3.368145905E0,6.017636261E0,6.896403497E0
4.339726708E0,-7.379653931E-2,3.356769562E0,6.258036346E0,7.101856569E0
4.349671708E0,-1.621128845E-1,3.305576019E0,6.486760712E0,7.282250884E0
4.359616708E0,-3.472778320E-1,3.344345398E0,6.736740875E0,7.529204849E0
4.369562708E0,-5.665718079E-1,3.436104584E0,6.942712555E0,7.767179407E0
4.379507708E0,-7.325765991E-1,3.575165405E0,7.003336487E0,7.897163927E0
4.389452708E0,-8.126600647E-1,3.677402802E0,7.013515320E0,7.960722636E0
4.399397708E0,-8.842112732E-1,3.840862885E0,7.169790344E0,8.181683864E0
4.409343708E0,-9.404942322E-1,4.080664215E0,7.419920197E0,8.520068401E0
4.419288708E0,-9.803114319E-1,4.337530060E0,7.633376312E0,8.834229533E0
4.429233708E0,-9.862989807E-1,4.468807068E0,7.804620209E0,9.047381881E0
4.439179708E0,-9.545649719E-1,4.579726410E0,8.058492279E0,9.317960404E0
4.449124708E0,-9.148974609E-1,4.705764313E0,8.366252289E0,9.642376911E0
4.459069708E0,-7.619155884E-1,4.838089142E0,8.791517944E0,1.006371749E1
4.469014708E0,-6.550378418E-1,4.955744476E0,9.340276794E0,1.059383068E1
4.478960708E0,-7.026388550E-1,5.091811523E0,9.833052063E0,1.109545667E1
4.488905708E0,-9.035211182E-1,5.224884796E0,1.011865814E1,1.142379158E1
4.498850708E0,-1.222208405E0,5.345833282E0,1.016655853E1,1.155121809E1
4.508795708E0,-1.475182343E0,5.501659241E0,1.020338196E1,1.168560742E1
4.518741708E0,-1.544039154E0,5.726192322E0,1.025098297E1,1.184297206E1
4.528686708E0,-1.594334564E0,5.986051941E0,1.040426422E1,1.210881640E1
4.538631708E0,-1.688638458E0,6.103557587E0,1.064511337E1,1.238641812E1
4.548576708E0,-1.775607605E0,6.111191711E0,1.080662750E1,1.254123776E1
4.558522708E0,-1.776056671E0,6.147266693E0,1.090961334E1,1.264764517E1
4.568467708E0,-1.769170990E0,6.245163116E0,1.111543533E1,1.287186587E1
4.578412708E0,-1.752405853E0,6.223158875E0,1.147498764E1,1.317095190E1
4.588358708E0,-1.763183441E0,6.036047974E0,1.198856964E1,1.353766941E1
4.598303708E0,-1.771715698E0,5.761518860E0,1.246098724E1,1.384233648E1
4.608248708E0,-1.816772003E0,5.448669434E0,1.293789551E1,1.415548654E1
4.618193708E0,-1.780247955E0,5.146896973E0,1.326556412E1,1.433997987E1
4.628139708E0,-1.594633942E0,4.907245331E0,1.334968918E1,1.431216669E1
4.638084708E0,-1.300495605E0,4.759801941E0,1.298983749E1,1.389542664E1
4.648029708E0,-9.672885132E-1,4.668491821E0,1.206670715E1,1.297443195E1
4.657974708E0,-7.394622803E-1,4.544100494E0,1.102652023E1,1.194905026E1
4.667920708E0,-6.321354675E-1,4.437522125E0,1.023601410E1,1.117439853E1
4.677865708E0,-4.174818420E-1,4.411027222E0,9.735754395E0,1.069655860E1
4.687810708E0,-1.877096558E-1,4.312831421E0,9.519454193E0,1.045254791E1
4.697755708E0,2.784210205E-2,4.204307098E0,9.432335358E0,1.032695132E1
4.707701708E0,2.700384521E-1,4.070635071E0,9.508377228E0,1.034660467E1
4.717646708E0,5.357359314E-1,3.951033783E0,9.607620850E0,1.040211802E1
4.727591708E0,7.327262878E-1,3.790118408E0,9.646240540E0,1.038998758E1
4.737537708E0,7.277865601E-1,3.573818207E0,9.584718475E0,1.025517811E1
4.747482708E0,5.342390442E-1,3.303181000E0,9.417516174E0,9.994299724E0
4.757427708E0,2.333647156E-1,3.017574921E0,9.260343018E0,9.742390379E0
4.767372708E0,-1.393601990E-1,2.824626160E0,9.152567139E0,9.579531274E0
4.777318708E0,-4.866380310E-1,2.615960083E0,8.976533203E0,9.362596439E0
4.787263708E0,-7.544311523E-1,2.426903229E0,8.703351288E0,9.066826859E0
4.797208708E0,-8.746311951E-1,2.324516144E0,8.337811432E0,8.699853706E0
4.807153708E0,-9.098080444E-1,2.268382874E0,7.972720642E0,8.338919953E0
4.817099708E0,-9.150471497E-1,2.261347504E0,7.568860474E0,7.952273429E0
4.827044708E0,-8.719367981E-1,2.244582367E0,7.188351746E0,7.580951431E0
4.836989708E0,-8.321195984E-1,2.232008514E0,6.786886597E0,7.192782126E0
4.846934708E0,-7.273374939E-1,2.302811279E0,6.513554993E0,6.946823609E0
4.856880708E0,-6.480024719E-1,2.384840698E0,6.281088409E0,6.749773623E0
4.866825708E0,-5.897735596E-1,2.437531128E0,6.072721710E0,6.570185676E0
4.876770708E0,-5.385800171E-1,2.462379456E0,5.888454895E0,6.405254255E0
4.886716708E0,-4.975653076E-1,2.532583466E0,5.707930298E0,6.264345020E0
4.896661708E0,-4.489164734E-1,2.680026855E0,5.531596985E0,6.163005367E0
4.906606708E0,-4.821473694E-1,2.845732269E0,5.305567017E0,6.039842680E0
4.916551708E0,-5.282514954E-1,3.024310913E0,5.046755219E0,5.907219682E0
4.926497708E0,-5.423222351E-1,3.175047455E0,4.833448792E0,5.808379031E0
4.936442708E0,-4.825964355E-1,3.318000183E0,4.723876648E0,5.792843440E0
4.946387708E0,-3.927832031E-1,3.457809448E0,4.764891357E0,5.900416466E0
4.956332708E0,-2.652484131E-1,3.570075989E0,4.959037628E0,6.116195998E0
4.966278708E0,-1.209484863E-1,3.583248596E0,5.124743042E0,6.254381687E0
4.976223708E0,8.232879639E-3,3.643124084E0,5.383704529E0,6.500515005E0
4.986168708E0,8.876541138E-2,3.747906189E0,5.643564148E0,6.775285706E0
4.996114708E0,1.573228455E-1,3.844305725E0,5.880521393E0,7.027372826E0
5.006059708E0,2.219883728E-1,3.940854950E0,6.222111053E0,7.368465413E0
5.016004708E0,2.237846375E-1,4.141437836E0,6.563700714E0,7.764261328E0
5.025949708E0,1.606159973E-1,4.351750488E0,6.882088623E0,8.144118959E0
5.035895750E0,6.122268677E-2,4.526287537E0,7.194189606E0,8.499846538E0
5.045840750E0,-2.439926147E-2,4.729415131E0,7.700287170E0,9.036724258E0
5.055785750E0,-1.338217163E-1,5.039570160E0,8.312514038E0,9.721783030E0
5.065730750E0,-3.836521912E-1,5.265899506E0,8.773555298E0,1.023973433E1
5.075676750E0,-7.045848083E-1,5.273982697E0,9.170679474E0,1.060248533E1
5.085621750E0,-1.072819061E0,5.111869812E0,9.767039337E0,1.107597450E1
5.095566750E0,-1.244961090E0,5.144651642E0,1.042087967E1,1.168811797E1
5.105511750E0,-1.129850464E0,5.356910248E0,1.105376358E1,1.233526403E1
5.115457750E0,-8.858578491E-1,5.528453522E0,1.150522476E1,1.279526238E1
5.125402750E0,-7.220983887E-1,5.537285156E0,1.160117523E1,1.287517844E1
5.135347750E0,-7.135661316E-1,5.372777252E0,1.157677597E1,1.278270918E1
5.145292750E0,-7.867639160E-1,5.281766510E0,1.163051422E1,1.279784810E1
5.155238750E0,-7.819738770E-1,5.397176514E0,1.182421143E1,1.302125083E1
5.165183750E0,-8.601113892E-1,5.478906555E0,1.209050766E1,1.330182635E1
5.175128750E0,-9.921368408E-1,5.381758575E0,1.238868759E1,1.354353134E1
5.185074750E0,-1.048120422E0,5.242548065E0,1.272354126E1,1.380113650E1
5.195019750E0,-1.123713226E0,5.198389893E0,1.304177948E1,1.408453055E1
5.204964750E0,-1.304387512E0,5.050198059E0,1.347887054E1,1.445288478E1
5.214909750E0,-1.635349274E0,4.768334198E0,1.398706375E1,1.486772782E1
5.224855750E0,-1.876946869E0,4.575984192E0,1.440110275E1,1.522676333E1
5.234800750E0,-2.051633606E0,4.373754730E0,1.457773544E1,1.535738590E1
5.244745750E0,-2.271526337E0,4.148173828E0,1.445648758E1,1.521043100E1
5.254690750E0,-2.454595642E0,3.922443237E0,1.390698029E1,1.465655831E1
5.264636750E0,-2.557431793E0,3.719615021E0,1.303624100E1,1.379563600E1
5.274581750E0,-2.504591675E0,3.544778595E0,1.213601303E1,1.288880317E1
5.284526750E0,-2.263892212E0,3.493435364E0,1.122366028E1,1.197079148E1
5.294471750E0,-1.933978271E0,3.481160889E0,1.045021866E1,1.118328320E1
5.304417750E0,-1.659149780E0,3.479664001E0,9.819280701E0,1.054889155E1
5.314362750E0,-1.414408722E0,3.551514587E0,9.220675507E0,9.981716520E0
5.324307750E0,-1.126257935E0,3.607348480E0,8.550519104E0,9.348411466E0
5.334252750E0,-8.810678101E-1,3.597918091E0,7.897876282E0,8.723402137E0
5.344198750E0,-7.349716187E-1,3.550017700E0,7.341782684E0,8.188075594E0
5.354143750E0,-5.824388123E-1,3.450175323E0,6.880142670E0,7.718763365E0
5.364088750E0,-4.459226990E-1,3.329675903E0,6.571185150E0,7.380112665E0
5.374033750E0,-3.121009827E-1,3.273392944E0,6.408473511E0,7.202849515E0
5.383979750E0,-1.514849854E-1,3.222199402E0,6.293362885E0,7.071911558E0
5.393924750E0,2.993774414E-3,3.117117920E0,6.095324707E0,6.846124186E0
5.403869750E0,1.857637024E-1,3.028352509E0,5.878276062E0,6.615100644E0
5.413815750E0,3.317102051E-1,3.020868073E0,5.720803528E0,6.477906188E0
5.423760750E0,4.201762390E-1,3.020269318E0,5.554199982E0,6.336222239E0
5.433705750E0,5.209167480E-1,3.013832703E0,5.383554840E0,6.191704493E0
5.443650750E0,6.544390869E-1,3.018622742E0,5.290897522E0,6.126497398E0
5.453596750E0,5.977070618E-1,3.035387878E0,5.480403442E0,6.293302408E0
5.463541750E0,4.161346436E-1,3.028053131E0,5.819149017E0,6.573033477E0
5.473486750E0,3.580554199E-1,3.073259125E0,5.918242950E0,6.678227680E0
5.483431750E0,3.299139404E-1,3.110531616E0,5.902825012E0,6.680388706E0
5.493377750E0,2.917433167E-1,3.100502472E0,5.913452911E0,6.683349091E0
5.503322750E0,2.704875183E-1,3.159030762E0,5.950276337E0,6.742286506E0
5.513267750E0,2.266287231E-1,3.253484344E0,6.003266144E0,6.831963506E0
5.523212750E0,1.523831177E-1,3.307971039E0,6.093528442E0,6.935198763E0
5.533158750E0,-2.395019531E-2,3.365900574E0,6.188131714E0,7.044347691E0
5.543103750E0,-1.898052979E-1,3.424877930E0,6.406078491E0,7.266612451E0
5.553048750E0,-3.514691162E-1,3.525169373E0,6.792425079E0,7.660769420E0
5.562993750E0,-5.670208740E-1,3.598217468E0,7.235803070E0,8.100958443E0
5.572939750E0,-8.738827515E-1,3.699856110E0,7.578889618E0,8.478925294E0
5.582884750E0,-1.134490814E0,3.899540863E0,7.802075500E0,8.795787086E0
5.592829750E0,-1.209335175E0,4.150718536E0,7.950417023E0,9.049866671E0
5.602774750E0,-1.043629761E0,4.432881775E0,8.086933136E0,9.281060901E0
5.612720750E0,-7.619155884E-1,4.614454193E0,8.387657776E0,9.603463221E0
5.622665750E0,-5.126838684E-1,4.726421356E0,8.932674408E0,1.011902049E1
5.632610750E0,-3.411405945E-1,4.917274475E0,9.508826294E0,1.071045016E1
5.642556750E0,-3.201841736E-1,5.138664093E0,9.981842651E0,1.123145446E1
5.652501750E0,-4.207749939E-1,5.286257172E0,1.011521530E1,1.142099589E1
5.662446750E0,-7.388635254E-1,5.321284332E0,1.011237122E1,1.145085315E1
5.672391750E0,-1.043480072E0,5.428162079E0,1.025143204E1,1.164670138E1
5.682337750E0,-1.170116730E0,5.630092163E0,1.050979477E1,1.198010422E1
5.692282750E0,-1.066831512E0,5.913003845E0,1.093056976E1,1.247313510E1
5.702227750E0,-9.469308472E-1,6.205794983E0,1.128817612E1,1.291632647E1
5.712172750E0,-1.073717194E0,6.275549927E0,1.151899612E1,1.316140825E1
5.722118750E0,-1.218615875E0,6.199208679E0,1.165790726E1,1.325978938E1
5.732063750E0,-1.242266693E0,6.188431091E0,1.173679321E1,1.332637313E1
5.742008750E0,-1.320404205E0,6.076164551E0,1.204185883E1,1.355247604E1
5.751953750E0,-1.309027863E0,5.847140808E0,1.256082962E1,1.391679023E1
5.761899750E0,-1.198856964E0,5.504802704E0,1.313308960E1,1.429049171E1
5.771844750E0,-8.786727905E-1,5.194947052E0,1.373379044E1,1.470974305E1
5.781789750E0,-5.882766724E-1,4.886887665E0,1.408451111E1,1.491982552E1
5.791734750E0,-3.597019958E-1,4.666695557E0,1.416204987E1,1.491546477E1
5.801680750E0,-1.922003174E-1,4.418212280E0,1.390922562E1,1.459534508E1
5.811625750E0,-2.336640930E-1,4.075574799E0,1.345312408E1,1.405885687E1
5.821570750E0,-2.198927307E-1,3.862867126E0,1.293385391E1,1.350017305E1
5.831515750E0,-2.315684509E-1,3.839964752E0,1.245978973E1,1.304014239E1
5.841461750E0,-3.375480652E-1,3.907324677E0,1.199530563E1,1.262016173E1
5.851406750E0,-3.454815674E-1,3.980223083E0,1.145343246E1,1.213023695E1
5.861351750E0,-2.891986084E-1,3.999083862E0,1.074465637E1,1.146838908E1
5.871296750E0,-1.568737793E-1,3.914958801E0,1.004486160E1,1.078196440E1
5.881242750E0,4.939727783E-3,3.893253937E0,9.565258942E0,1.032722757E1
5.891187750E0,1.841171265E-1,3.880231018E0,9.338330841E0,1.011407508E1
5.901132750E0,2.643502808E-1,3.812422028E0,9.191037140E0,9.953873944E0
5.911077750E0,2.151026917E-1,3.600462799E0,9.016200714E0,9.710894750E0
5.921023750E0,4.700225830E-2,3.322191467E0,8.822802887E0,9.427672891E0
5.930968750E0,-1.459465027E-1,3.095113678E0,8.703800354E0,9.238894396E0
5.940913750E0,-4.183799744E-1,2.952160950E0,8.643775177E0,9.143584931E0
5.950858750E0,-7.478448486E-1,2.825224915E0,8.477620697E0,8.967230365E0
5.960804750E0,-9.702822876E-1,2.730322266E0,8.136779480E0,8.637319474E0
5.970749750E0,-1.033450928E0,2.608176270E0,7.677833862E0,8.174334046E0
5.980694750E0,-1.038240967E0,2.529440002E0,7.193890228E0,7.695977368E0
5.990640750E0,-9.945318604E-1,2.445464630E0,6.774312744E0,7.270536709E0
6.000585750E0,-9.069639587E-1,2.345921631E0,6.416706390E0,6.892028208E0
6.010530750E0,-8.126600647E-1,2.274520111E0,6.215674438E0,6.668468103E0
6.020475750E0,-7.294331360E-1,2.263592834E0,6.203250275E0,6.643511059E0
6.030421333E0,-6.379733276E-1,2.305206299E0,6.258335724E0,6.699832243E0
6.040366333E0,-5.165757751E-1,2.420167236E0,6.169121246E0,6.646962986E0
6.050311333E0,-4.578977966E-1,2.524350586E0,5.988446960E0,6.514868630E0
6.060256333E0,-3.523672485E-1,2.596799927E0,5.797294464E0,6.362087365E0
6.070202333E0,-2.171983337E-1,2.737058258E0,5.526956635E0,6.171378506E0
6.080147333E0,-9.580078125E-2,2.852318573E0,5.225782928E0,5.954301491E0
6.090092333E0,-2.574645996E-2,2.993175659E0,5.048102417E0,5.868824535E0
6.100037333E0,3.592529297E-3,3.156186676E0,4.992567902E0,5.906543955E0
6.109983333E0,-6.975494385E-2,3.355272675E0,5.010829926E0,6.030848781E0
6.119928333E0,-1.616638184E-1,3.506009216E0,5.029241638E0,6.132822129E0
6.129873333E0,-1.739382935E-1,3.598067780E0,5.143154755E0,6.279202744E0
6.139818333E0,-1.233435059E-1,3.626808014E0,5.376519470E0,6.486594762E0
6.149764333E0,-7.634124756E-3,3.687881012E0,5.701643372E0,6.790380091E0
6.159709333E0,-6.436614990E-3,3.775149536E0,6.055956573E0,7.136273921E0
6.169654333E0,2.395019531E-3,3.885320435E0,6.453080750E0,7.532461203E0
6.179599333E0,1.692979431E-1,4.020788727E0,6.855893097E0,7.949759363E0
6.189545333E0,2.959346008E-1,4.234394531E0,7.087012482E0,8.260957587E0
6.199490333E0,3.028202820E-1,4.428989868E0,7.210355988E0,8.467401304E0
6.209435333E0,2.826123047E-1,4.573738861E0,7.375762024E0,8.683364689E0
6.219380333E0,1.372645569E-1,4.754263458E0,7.625592499E0,8.987297900E0
6.229326333E0,-1.874102783E-1,4.924459534E0,7.992778931E0,9.389884948E0
6.239271333E0,-5.710624695E-1,5.068759460E0,8.542585602E0,9.949583086E0
